,CASE_ENQUIRY_ID,OPEN_DT,TARGET_DT,CLOSED_DT,OnTime_Status,CASE_STATUS,CLOSURE_REASON,CASE_TITLE,SUBJECT,REASON,TYPE,QUEUE,Department,SubmittedPhoto,ClosedPhoto,Location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,land_usage,LOCATION_STREET_NAME,LOCATION_ZIPCODE,Property_Type,Property_ID,LATITUDE,LONGITUDE,Source,Geocoded_Location
673473,101001661484,12/09/2015 09:46:23 AM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
673488,101001661502,12/09/2015 09:54:47 AM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
673495,101001661513,12/09/2015 10:03:10 AM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
673503,101001661527,12/09/2015 10:09:55 AM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
673540,101001661583,12/09/2015 10:41:34 AM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
673554,101001661611,12/09/2015 10:54:14 AM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
673560,101001661622,12/09/2015 11:02:57 AM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
673588,101001661666,12/09/2015 11:29:21 AM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
673668,101001661781,12/09/2015 12:56:58 PM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
673735,101001661900,12/09/2015 02:37:38 PM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
673785,101001661972,12/09/2015 03:31:37 PM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
673802,101001661999,12/09/2015 03:54:47 PM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
673806,101001662011,12/09/2015 03:59:39 PM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
673817,101001662025,12/09/2015 04:19:38 PM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
673820,101001662027,12/09/2015 04:22:16 PM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
673828,101001662036,12/09/2015 04:37:47 PM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
