,CASE_ENQUIRY_ID,OPEN_DT,TARGET_DT,CLOSED_DT,OnTime_Status,CASE_STATUS,CLOSURE_REASON,CASE_TITLE,SUBJECT,REASON,TYPE,QUEUE,Department,SubmittedPhoto,ClosedPhoto,Location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,land_usage,LOCATION_STREET_NAME,LOCATION_ZIPCODE,Property_Type,Property_ID,LATITUDE,LONGITUDE,Source,Geocoded_Location
651287,101001619311,10/23/2015 03:38:00 PM,10/30/2015 03:38:05 PM,11/03/2015 09:04:40 AM,OVERDUE,Closed,Case Closed. Closed date : 2015-11-03 09:04:40.263 NOVIO: No Violation Found/No Cause,Protection of Adjoining Property,Inspectional Services,Building,Protection of Adjoining Property,ISD_Building (INTERNAL),ISD,,,15 Walker St  Charlestown  MA  02129,3.0,1A,1.0,A15,Charlestown,2.0,Ward 2,206.0,R1,15 Walker St,2129.0,Address,141758.0,42.3786,-71.0673,Constituent Call,"(42.3786, -71.0673)"
652124,101001620490,10/26/2015 12:36:00 PM,11/02/2015 12:36:03 PM,11/03/2015 10:25:35 AM,OVERDUE,Closed,Case Closed. Closed date : 2015-11-03 10:25:35.26 NOBASE: No Basis,Protection of Adjoining Property,Inspectional Services,Building,Protection of Adjoining Property,ISD_Building (INTERNAL),ISD,,,824 River St  Mattapan  MA  02126,8.0,08,5.0,E18,Hyde Park,9.0,Ward 18,1805.0,R1,824 River St,2126.0,Address,116735.0,42.263,-71.1071,Constituent Call,"(42.263, -71.1071)"
652524,101001621123,10/27/2015 09:41:00 AM,11/03/2015 09:41:26 AM,11/05/2015 02:57:08 PM,OVERDUE,Closed,Case Closed. Closed date : 2015-11-05 14:57:08.337 VIOISS: Violation Filed,Protection of Adjoining Property,Inspectional Services,Building,Protection of Adjoining Property,ISD_Building (INTERNAL),ISD,,,22 F St  South Boston  MA  02127,6.0,05,2.0,C6,South Boston / South Boston Waterfront,5.0,Ward 6,602.0,R1,22 F St,2127.0,Address,55431.0,42.3339,-71.0514,Constituent Call,"(42.3339, -71.0514)"
652650,101001621327,10/27/2015 11:33:00 AM,11/03/2015 11:33:22 AM,10/28/2015 02:13:20 PM,ONTIME,Closed,Case Closed. Closed date : 2015-10-28 14:13:20.513 REINSP: Issues Found  Re-Inspection,Protection of Adjoining Property,Inspectional Services,Building,Protection of Adjoining Property,ISD_Building (INTERNAL),ISD,,,72 Oakland St  Brighton  MA  02135,11.0,04,9.0,D14,Allston / Brighton,15.0,Ward 22,2210.0,R2,72 Oakland St,2135.0,Address,104770.0,42.3509,-71.159,Constituent Call,"(42.3509, -71.159)"
653078,101001621886,10/27/2015 04:26:00 PM,11/03/2015 04:26:03 PM,10/28/2015 03:11:23 PM,ONTIME,Closed,Case Closed. Closed date : 2015-10-28 15:11:23.19 TFA: Tenant Failed Apt\Was Not Home,Protection of Adjoining Property,Inspectional Services,Building,Protection of Adjoining Property,ISD_Building (INTERNAL),ISD,,,59 De Soto Rd  West Roxbury  MA  02132,12.0,06,6.0,E5,West Roxbury,10.0,Ward 20,2003.0,R2,59 De Soto Rd,2132.0,Address,46799.0,42.261,-71.1534,Constituent Call,"(42.261, -71.1534)"
653128,101001621943,10/27/2015 05:22:00 PM,11/04/2015 08:30:00 AM,11/04/2015 09:30:12 AM,OVERDUE,Closed,Case Closed. Closed date : 2015-11-04 09:30:12.23 NOVIO: No Violation Found/No Cause,Protection of Adjoining Property,Inspectional Services,Building,Protection of Adjoining Property,ISD_Building (INTERNAL),ISD,,,80 Elm St  Charlestown  MA  02129,3.0,1A,1.0,A15,Charlestown,2.0,Ward 2,204.0,R2,80 Elm St,2129.0,Address,229459.0,42.3794,-71.0626,Self Service,"(42.3794, -71.0626)"
653994,101001623181,10/29/2015 09:20:00 AM,11/05/2015 09:20:23 AM,,OVERDUE,Open,,Protection of Adjoining Property,Inspectional Services,Building,Protection of Adjoining Property,ISD_Building (INTERNAL),ISD,,,5 Murray Ave  Roxbury  MA  02119,7.0,10B,7.0,B2,Roxbury,13.0,Ward 12,1204.0,R2,5 Murray Ave,2119.0,Address,99534.0,42.3219,-71.0781,Constituent Call,"(42.3219, -71.0781)"
654071,101001623298,10/29/2015 10:19:00 AM,11/05/2015 10:19:40 AM,,OVERDUE,Open,,Protection of Adjoining Property,Inspectional Services,Building,Protection of Adjoining Property,ISD_Building (INTERNAL),ISD,,,87 King St  Dorchester  MA  02122,8.0,07,3.0,C11,Dorchester,7.0,Ward 16,1605.0,R2,87 King St,2122.0,Address,81897.0,42.2931,-71.0562,Constituent Call,"(42.2931, -71.0562)"
654315,101001623673,10/29/2015 04:29:00 PM,11/05/2015 04:29:50 PM,11/02/2015 03:00:41 PM,ONTIME,Closed,Case Closed. Closed date : 2015-11-02 15:00:41.29 VIOISS: Violation Filed,Protection of Adjoining Property,Inspectional Services,Building,Protection of Adjoining Property,ISD_Building (INTERNAL),ISD,,,183 Temple St  West Roxbury  MA  02132,12.0,06,6.0,E5,West Roxbury,12.0,Ward 20,2013.0,R1,183 Temple St,2132.0,Address,134265.0,42.283,-71.1655,Constituent Call,"(42.283, -71.1655)"
654776,101001624379,10/30/2015 02:37:00 PM,11/06/2015 02:37:53 PM,11/03/2015 08:59:55 AM,ONTIME,Closed,Case Closed. Closed date : 2015-11-03 08:59:55.42 VIOISS: Violation Filed,Protection of Adjoining Property,Inspectional Services,Building,Protection of Adjoining Property,ISD_Building (INTERNAL),ISD,,,17 Union St  Charlestown  MA  02129,3.0,1A,1.0,A15,Charlestown,2.0,Ward 2,201.0,R2,17 Union St,2129.0,Address,139308.0,42.3742,-71.0644,Constituent Call,"(42.3742, -71.0644)"
