,CASE_ENQUIRY_ID,OPEN_DT,TARGET_DT,CLOSED_DT,OnTime_Status,CASE_STATUS,CLOSURE_REASON,CASE_TITLE,SUBJECT,REASON,TYPE,QUEUE,Department,SubmittedPhoto,ClosedPhoto,Location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,land_usage,LOCATION_STREET_NAME,LOCATION_ZIPCODE,Property_Type,Property_ID,LATITUDE,LONGITUDE,Source,Geocoded_Location
614746,101001527106,08/21/2015 10:44:03 AM,,08/21/2015 10:44:11 AM,ONTIME,Closed,Case Closed. Closed date : 2015-08-21 10:44:11.57 Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 10B: Roxbury,PWDx,,,INTERSECTION of Farnham St & Reading St  Roxbury  MA,7.0,10B,7.0,B2,Roxbury,13.0,Ward 8,803.0,,INTERSECTION Farnham St & Reading St,,Intersection,4807.0,42.3304,-71.074,Employee Generated,"(42.3304, -71.074)"
614748,101001527109,08/21/2015 10:45:25 AM,,08/21/2015 10:45:33 AM,ONTIME,Closed,Case Closed. Closed date : 2015-08-21 10:45:33.603 Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 10B: Roxbury,PWDx,,,INTERSECTION of Albany St & Eustis St  Roxbury  MA,7.0,10B,7.0,B2,Roxbury,13.0,Ward 8,804.0,,INTERSECTION Albany St & Eustis St,,Intersection,192.0,42.3297,-71.0795,Employee Generated,"(42.3297, -71.0795)"
614749,101001527110,08/21/2015 10:45:28 AM,,08/21/2015 10:45:37 AM,ONTIME,Closed,Case Closed. Closed date : 2015-08-21 10:45:37.087 Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 10B: Roxbury,PWDx,,,INTERSECTION of Albany St & Eustis St  Roxbury  MA,7.0,10B,7.0,B2,Roxbury,13.0,Ward 8,804.0,,INTERSECTION Albany St & Eustis St,,Intersection,192.0,42.3297,-71.0795,Employee Generated,"(42.3297, -71.0795)"
614750,101001527111,08/21/2015 10:45:31 AM,,08/21/2015 10:45:39 AM,ONTIME,Closed,Case Closed. Closed date : 2015-08-21 10:45:39.893 Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 10B: Roxbury,PWDx,,,INTERSECTION of Albany St & Eustis St  Roxbury  MA,7.0,10B,7.0,B2,Roxbury,13.0,Ward 8,804.0,,INTERSECTION Albany St & Eustis St,,Intersection,192.0,42.3297,-71.0795,Employee Generated,"(42.3297, -71.0795)"
614769,101001527130,08/21/2015 10:59:51 AM,,08/21/2015 11:00:00 AM,ONTIME,Closed,Case Closed. Closed date : 2015-08-21 11:00:00.227 Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 09: East Boston,PWDx,,,0 Geneva St  East Boston  MA  02128,1.0,09,1.0,A7,East Boston,1.0,Ward 1,102.0,RL,0 Geneva St,2128.0,Address,63389.0,42.3697,-71.0323,Employee Generated,"(42.3697, -71.0323)"
614770,101001527132,08/21/2015 10:59:55 AM,,08/21/2015 11:00:05 AM,ONTIME,Closed,Case Closed. Closed date : 2015-08-21 11:00:05.09 Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 09: East Boston,PWDx,,,0 Geneva St  East Boston  MA  02128,1.0,09,1.0,A7,East Boston,1.0,Ward 1,102.0,RL,0 Geneva St,2128.0,Address,63389.0,42.3697,-71.0323,Employee Generated,"(42.3697, -71.0323)"
614771,101001527133,08/21/2015 10:59:59 AM,,08/21/2015 11:00:07 AM,ONTIME,Closed,Case Closed. Closed date : 2015-08-21 11:00:07.87 Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 09: East Boston,PWDx,,,0 Geneva St  East Boston  MA  02128,1.0,09,1.0,A7,East Boston,1.0,Ward 1,102.0,RL,0 Geneva St,2128.0,Address,63389.0,42.3697,-71.0323,Employee Generated,"(42.3697, -71.0323)"
614773,101001527134,08/21/2015 11:00:02 AM,,08/21/2015 11:00:11 AM,ONTIME,Closed,Case Closed. Closed date : 2015-08-21 11:00:11.507 Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 09: East Boston,PWDx,,,0 Geneva St  East Boston  MA  02128,1.0,09,1.0,A7,East Boston,1.0,Ward 1,102.0,RL,0 Geneva St,2128.0,Address,63389.0,42.3697,-71.0323,Employee Generated,"(42.3697, -71.0323)"
614774,101001527136,08/21/2015 11:00:05 AM,,08/21/2015 11:00:14 AM,ONTIME,Closed,Case Closed. Closed date : 2015-08-21 11:00:14.46 Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 09: East Boston,PWDx,,,0 Geneva St  East Boston  MA  02128,1.0,09,1.0,A7,East Boston,1.0,Ward 1,102.0,RL,0 Geneva St,2128.0,Address,63389.0,42.3697,-71.0323,Employee Generated,"(42.3697, -71.0323)"
614775,101001527137,08/21/2015 11:00:08 AM,,08/21/2015 11:00:17 AM,ONTIME,Closed,Case Closed. Closed date : 2015-08-21 11:00:17.51 Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 09: East Boston,PWDx,,,0 Geneva St  East Boston  MA  02128,1.0,09,1.0,A7,East Boston,1.0,Ward 1,102.0,RL,0 Geneva St,2128.0,Address,63389.0,42.3697,-71.0323,Employee Generated,"(42.3697, -71.0323)"
