,CASE_ENQUIRY_ID,OPEN_DT,TARGET_DT,CLOSED_DT,OnTime_Status,CASE_STATUS,CLOSURE_REASON,CASE_TITLE,SUBJECT,REASON,TYPE,QUEUE,Department,SubmittedPhoto,ClosedPhoto,Location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,land_usage,LOCATION_STREET_NAME,LOCATION_ZIPCODE,Property_Type,Property_ID,LATITUDE,LONGITUDE,Source,Geocoded_Location
632026,101001581285,09/17/2015 11:10:00 AM,09/28/2015 11:10:15 AM,09/25/2015 02:31:32 PM,ONTIME,Closed,Case Closed. Closed date : 2015-09-25 14:31:32.577 Case Resolved Graffiti Removed,News Boxes - Reinspect Wed Sep 23,Public Works Department,Highway Maintenance,News Boxes,PWDx_District 1C: Downtown,PWDx,https://cityworker.cityofboston.gov:8443/attachments/report/55fad7efd052f8c25f1ed48e/photo/Report.jpg,,600 Atlantic Ave  Boston  MA  02110,3.0,1C,1.0,A1,Boston,3.0,03,306.0,C,600 Atlantic Ave,2110.0,Address,156719.0,42.3527,-71.0542,City Worker App,"(42.3527, -71.0542)"
634637,101001585006,09/22/2015 10:10:00 AM,10/01/2015 10:10:31 AM,10/01/2015 12:36:32 PM,OVERDUE,Closed,Case Closed. Closed date : 2015-10-01 12:36:32.88 Case Noted See Case Number 101001602603,News Boxes - Reinspect Mon Sep 28,Public Works Department,Highway Maintenance,News Boxes,PWDx_District 04: Allston/Brighton,PWDx,https://cityworker.cityofboston.gov:8443/attachments/report/56016162d052f8c25f1f0cc1/photo/Report.jpg,,1065 Commonwealth Ave  Allston  MA  02134,11.0,04,9.0,D14,Allston / Brighton,14.0,Ward 21,2103.0,I,1065 Commonwealth Ave,2134.0,Address,36985.0,42.3527,-71.1233,City Worker App,"(42.3527, -71.1233)"
634649,101001585020,09/22/2015 10:23:00 AM,10/01/2015 10:23:10 AM,09/25/2015 02:32:08 PM,ONTIME,Closed,Case Closed. Closed date : 2015-09-25 14:32:08.093 Case Resolved Graffiti Removed,News Boxes - Reinspect Mon Sep 28,Public Works Department,Highway Maintenance,News Boxes,PWDx_District 04: Allston/Brighton,PWDx,https://cityworker.cityofboston.gov:8443/attachments/report/5601645bd052f8c25f1f0d44/photo/Report.jpg,,204 Harvard Ave  Allston  MA  02134,11.0,04,9.0,D14,Allston / Brighton,14.0,Ward 21,2103.0,RC,204 Harvard Ave,2134.0,Address,157764.0,42.35,-71.1305,City Worker App,"(42.35, -71.1305)"
634650,101001585028,09/22/2015 10:25:00 AM,10/01/2015 10:25:40 AM,09/25/2015 02:32:44 PM,ONTIME,Closed,Case Closed. Closed date : 2015-09-25 14:32:44.88 Case Resolved Graffiti Removed,News Boxes - Reinspect Mon Sep 28,Public Works Department,Highway Maintenance,News Boxes,PWDx_District 04: Allston/Brighton,PWDx,https://cityworker.cityofboston.gov:8443/attachments/report/560164f0d052f8c25f1f0d83/photo/Report.jpg,,204 Harvard Ave  Allston  MA  02134,11.0,04,9.0,D14,Allston / Brighton,14.0,Ward 21,2103.0,RC,204 Harvard Ave,2134.0,Address,157764.0,42.35,-71.1305,City Worker App,"(42.35, -71.1305)"
634655,101001585031,09/22/2015 10:27:00 AM,10/01/2015 10:27:26 AM,09/29/2015 02:29:59 PM,ONTIME,Closed,Case Closed. Closed date : 2015-09-29 14:29:59.087 Case Resolved Graffiti Removed,News Boxes - Reinspect Mon Sep 28,Public Works Department,Highway Maintenance,News Boxes,PWDx_District 04: Allston/Brighton,PWDx,https://cityworker.cityofboston.gov:8443/attachments/report/56016558d052f8c25f1f0daa/photo/Report.jpg,,204 Harvard Ave  Allston  MA  02134,11.0,04,9.0,D14,Allston / Brighton,14.0,Ward 21,2103.0,RC,204 Harvard Ave,2134.0,Address,157764.0,42.35,-71.1305,City Worker App,"(42.35, -71.1305)"
634659,101001585037,09/22/2015 10:29:00 AM,10/01/2015 10:29:21 AM,09/29/2015 02:30:39 PM,ONTIME,Closed,Case Closed. Closed date : 2015-09-29 14:30:39.587 Case Resolved Graffiti Removed,News Boxes - Reinspect Mon Sep 28,Public Works Department,Highway Maintenance,News Boxes,PWDx_District 04: Allston/Brighton,PWDx,https://cityworker.cityofboston.gov:8443/attachments/report/560165c9d052f8c25f1f0dcd/photo/Report.jpg,,204 Harvard Ave  Allston  MA  02134,11.0,04,9.0,D14,Allston / Brighton,14.0,Ward 21,2103.0,RC,204 Harvard Ave,2134.0,Address,157764.0,42.35,-71.1305,City Worker App,"(42.35, -71.1305)"
634668,101001585055,09/22/2015 10:37:00 AM,10/01/2015 10:37:34 AM,09/29/2015 02:31:26 PM,ONTIME,Closed,Case Closed. Closed date : 2015-09-29 14:31:26.197 Case Resolved Graffiti Removed,News Boxes - Reinspect Mon Sep 28,Public Works Department,Highway Maintenance,News Boxes,PWDx_District 04: Allston/Brighton,PWDx,https://cityworker.cityofboston.gov:8443/attachments/report/560167b6d052f8c25f1f0eb1/photo/Report.jpg,,1305 Commonwealth Ave  Allston  MA  02134,11.0,04,9.0,D14,Allston / Brighton,15.0,Ward 21,2107.0,A,1305 Commonwealth Ave,2134.0,Address,37287.0,42.349,-71.1346,City Worker App,"(42.349, -71.1346)"
635173,101001585807,09/23/2015 08:40:00 AM,10/02/2015 08:40:31 AM,09/29/2015 09:03:49 AM,ONTIME,Closed,Case Closed. Closed date : 2015-09-29 09:03:49.623 Case Resolved,News Boxes - Reinspect Tue Sep 29,Public Works Department,Highway Maintenance,News Boxes,PWDx_District 10A: Roxbury,PWDx,https://cityworker.cityofboston.gov:8443/attachments/report/56029dccd052f4d9a9fdef3a/photo/Report.jpg,,15 Westland Ave  Boston  MA  02115,4.0,10A,8.0,D4,Boston,14.0,04,407.0,RC,15 Westland Ave,2115.0,Address,157193.0,42.3437,-71.0865,City Worker App,"(42.3437, -71.0865)"
636182,101001597273,09/24/2015 02:19:00 PM,10/09/2015 02:19:00 PM,10/06/2015 02:22:11 PM,ONTIME,Closed,Case Closed. Closed date : 2015-10-06 14:22:11.353 Case Resolved Graffiti Removed,News Boxes - Reinspect Wed Sep 30,Public Works Department,Highway Maintenance,News Boxes,PWDx_District 10A: Roxbury,PWDx,https://cityworker.cityofboston.gov:8443/attachments/report/56043ebed052f4d9a9fe0b31/photo/Report.jpg,,INTERSECTION of Kilmarnock St & Queensberry St  Boston  MA,4.0,10A,8.0,D4,Fenway / Kenmore / Audubon Circle / Longwood,14.0,Ward 5,502.0,,INTERSECTION Kilmarnock St & Queensberry St,,Intersection,6645.0,42.3423,-71.0992,City Worker App,"(42.3423, -71.0992)"
637636,101001599315,09/28/2015 09:16:00 AM,10/07/2015 09:16:35 AM,10/05/2015 09:49:09 AM,ONTIME,Closed,Case Closed. Closed date : 2015-10-05 09:49:09.6 Case Noted stickers was never removed   box has been brought back to district 3,News Boxes - Reinspect Sun Oct  4,Public Works Department,Highway Maintenance,News Boxes,PWDx_District 03: North Dorchester,PWDx,https://cityworker.cityofboston.gov:8443/attachments/report/56093dbbd052f4d9a9fe2d46/photo/Report.jpg,https://cityworker.cityofboston.gov:8443/attachments/report/56093dbbd052f4d9a9fe2d46/closed_photo/Report.jpg,470-476 Blue Hill Ave  Dorchester  MA  02121,7.0,03,4.0,B2,Dorchester,13.0,14,1401.0,,470-476 Blue Hill Ave,2121.0,Address,352062.0,42.3594,-71.0587,City Worker App,"(0, 0)"
637669,101001599367,09/28/2015 09:55:00 AM,10/07/2015 09:55:29 AM,10/07/2015 01:12:25 PM,OVERDUE,Closed,Case Closed. Closed date : 2015-10-07 13:12:25.793 Case Noted see case number 101001607005,News Boxes - Reinspect Sun Oct  4,Public Works Department,Highway Maintenance,News Boxes,PWDx_District 07: South Dorchester,PWDx,https://cityworker.cityofboston.gov:8443/attachments/report/560946dcd052f4d9a9fe2e79/photo/Report.jpg,,1178-1186A Blue Hill Ave  Mattapan  MA  02126,8.0,07,4.0,B3,Greater Mattapan,9.0,Ward 14,1405.0,C,1178-1186A Blue Hill Ave,2126.0,Address,162233.0,42.2839,-71.0911,City Worker App,"(42.2839, -71.0911)"
637747,101001599484,09/28/2015 10:52:00 AM,10/07/2015 02:27:00 PM,09/28/2015 02:29:00 PM,ONTIME,Closed,Case Closed. Closed date : 2015-09-28 14:29:00.953 Case Resolved News box has been removed. Reason: Unresolved prior violation,News Boxes,Public Works Department,Highway Maintenance,News Boxes,PWDx_District 04: Allston/Brighton,PWDx,https://cityworker.cityofboston.gov:8443/attachments/report/5609542ad052f4d9a9fe313b/photo/Report.jpg,,350 Washington St  Brighton  MA  02135,11.0,04,9.0,D14,Allston / Brighton,15.0,Ward 22,2203.0,C,350 Washington St,2135.0,Address,329731.0,42.3489,-71.1531,City Worker App,"(42.3489, -71.1531)"
