,CASE_ENQUIRY_ID,OPEN_DT,TARGET_DT,CLOSED_DT,OnTime_Status,CASE_STATUS,CLOSURE_REASON,CASE_TITLE,SUBJECT,REASON,TYPE,QUEUE,Department,SubmittedPhoto,ClosedPhoto,Location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,land_usage,LOCATION_STREET_NAME,LOCATION_ZIPCODE,Property_Type,Property_ID,LATITUDE,LONGITUDE,Source,Geocoded_Location
553314,101001360447,04/21/2015 09:47:40 AM,05/21/2015 09:47:40 AM,,OVERDUE,Open,,Pigeon Infestation,Inspectional Services,Environmental Services,Pigeon Infestation,ISD_Environmental Services (INTERNAL),ISD,,,29-31 Green St  Jamaica Plain  MA  02130,9.0,02,6.0,E13,Jamaica Plain,11.0,Ward 19,1906.0,A,29-31 Green St,2130.0,Address,66376.0,42.3126,-71.1125,Constituent Call,"(42.3126, -71.1125)"
563258,101001374882,05/11/2015 02:37:00 PM,06/10/2015 02:37:20 PM,05/19/2015 08:43:18 AM,ONTIME,Closed,Case Closed. Closed date : 2015-05-19 08:43:18.45 NOVIO: No Violation Found/No Cause,Pigeon Infestation,Inspectional Services,Environmental Services,Pigeon Infestation,ISD_Environmental Services (INTERNAL),ISD,,,113-117 N Washington St  Boston  MA  02113,3.0,1B,1.0,A1,Downtown / Financial District,3.0,Ward 3,304.0,R3,113-117 N Washington St,2113.0,Address,146258.0,42.3656,-71.0581,Constituent Call,"(42.3656, -71.0581)"
578146,101001406645,06/10/2015 12:08:06 PM,07/10/2015 12:08:05 PM,07/30/2015 12:34:27 PM,OVERDUE,Closed,Case Closed. Closed date : 2015-07-30 12:34:27.717 NOVIO: No Violation Found/No Cause,Pigeon Infestation,Inspectional Services,Environmental Services,Pigeon Infestation,ISD_Environmental Services (INTERNAL),ISD,,,9 Hardwick Ter  Brighton  MA  02135,11.0,04,9.0,D14,Allston / Brighton,15.0,Ward 22,2207.0,R2,9 Hardwick Ter,2135.0,Address,69446.0,42.355,-71.1649,Constituent Call,"(42.355, -71.1649)"
578149,101001406649,06/10/2015 12:11:35 PM,07/10/2015 12:11:35 PM,11/03/2015 02:53:57 PM,OVERDUE,Closed,Case Closed. Closed date : 2015-11-03 14:53:57.633 VIOCOR: Violation Corrected,Pigeon Infestation,Inspectional Services,Environmental Services,Pigeon Infestation,ISD_Environmental Services (INTERNAL),ISD,,,175 Temple St  West Roxbury  MA  02132,12.0,06,6.0,E5,West Roxbury,12.0,Ward 20,2013.0,R1,175 Temple St,2132.0,Address,134261.0,42.2828,-71.1653,Constituent Call,"(42.2828, -71.1653)"
579806,101001409199,06/14/2015 08:19:00 AM,07/14/2015 08:19:13 AM,06/15/2015 09:03:02 AM,ONTIME,Closed,Case Closed. Closed date : 2015-06-15 09:03:02.617 NOVIO: No Violation Found/No Cause,Pigeon Infestation,Inspectional Services,Environmental Services,Pigeon Infestation,ISD_Environmental Services (INTERNAL),ISD,,,45 Wellington Hill St  Mattapan  MA  02126,8.0,07,4.0,B3,Greater Mattapan,9.0,Ward 14,1408.0,R3,45 Wellington Hill St,2126.0,Address,147526.0,42.2807,-71.0948,Self Service,"(42.2807, -71.0948)"
586645,101001419333,06/29/2015 10:25:00 AM,07/29/2015 10:25:07 AM,08/20/2015 05:27:47 PM,OVERDUE,Closed,Case Closed. Closed date : 2015-08-20 17:27:47.913 CORR: Corrected,Pigeon Infestation,Inspectional Services,Environmental Services,Pigeon Infestation,ISD_Environmental Services (INTERNAL),ISD,,,27 Landseer St  West Roxbury  MA  02132,12.0,06,6.0,E5,West Roxbury,12.0,Ward 20,2014.0,R1,27 Landseer St,2132.0,Address,83846.0,42.2799,-71.1543,Constituent Call,"(42.2799, -71.1543)"
595115,101001430974,07/16/2015 12:29:00 PM,08/15/2015 12:29:35 PM,08/06/2015 09:52:44 AM,ONTIME,Closed,Case Closed. Closed date : 2015-08-06 09:52:44.663 CLOSED: Closed/No Permit,Pigeon Infestation,Inspectional Services,Environmental Services,Pigeon Infestation,ISD_Environmental Services (INTERNAL),ISD,,,57 Halliday St  Roslindale  MA  02131,12.0,02,6.0,E13,Jamaica Plain,10.0,Ward 19,1912.0,R1,57 Halliday St,2131.0,Address,68264.0,42.2879,-71.1127,Constituent Call,"(42.2879, -71.1127)"
598495,101001435652,07/23/2015 06:05:00 PM,08/22/2015 06:05:12 PM,08/06/2015 11:09:29 AM,ONTIME,Closed,Case Closed. Closed date : 2015-08-06 11:09:29.923 CLOSED: Closed/No Permit,Pigeon Infestation,Inspectional Services,Environmental Services,Pigeon Infestation,ISD_Environmental Services (INTERNAL),ISD,,,49 Harbor View St  Dorchester  MA  02125,7.0,03,3.0,C11,Dorchester,7.0,Ward 13,1308.0,R3,49 Harbor View St,2125.0,Address,246975.0,42.317,-71.0544,Constituent Call,"(42.317, -71.0544)"
600374,101001438180,07/28/2015 09:23:00 AM,08/27/2015 09:23:16 AM,,OVERDUE,Open,,Pigeon Infestation,Inspectional Services,Environmental Services,Pigeon Infestation,ISD_Environmental Services (INTERNAL),ISD,,,315 E Eagle St  East Boston  MA  02128,1.0,09,1.0,A7,East Boston,1.0,Ward 1,109.0,R1,315 E Eagle St,2128.0,Address,50722.0,42.3812,-71.0289,Constituent Call,"(42.3812, -71.0289)"
610332,101001521439,08/14/2015 12:43:00 PM,09/13/2015 12:43:40 PM,,OVERDUE,Open,,Pigeon Infestation,Inspectional Services,Environmental Services,Pigeon Infestation,ISD_Environmental Services (INTERNAL),ISD,,,29-31 Green St  Jamaica Plain  MA  02130,,,0.0,,Jamaica Plain,0.0,19,,,29-31 Green St,2130.0,Address,349328.0,42.3594,-71.0587,Constituent Call,"(0, 0)"
623316,101001548829,09/03/2015 08:59:11 AM,10/03/2015 08:59:11 AM,10/26/2015 11:26:56 AM,OVERDUE,Closed,Case Closed. Closed date : 2015-10-26 11:26:56.153 VIOCOR: Violation Corrected,Pigeon Infestation,Inspectional Services,Environmental Services,Pigeon Infestation,ISD_Environmental Services (INTERNAL),ISD,,,11 Mayfield St  Dorchester  MA  02125,7.0,03,3.0,C11,Dorchester,7.0,Ward 13,1308.0,R2,11 Mayfield St,2125.0,Address,93216.0,42.3166,-71.0573,Constituent Call,"(42.3166, -71.0573)"
626535,101001573414,09/09/2015 09:50:00 AM,10/09/2015 09:50:51 AM,,OVERDUE,Open,,Pigeon Infestation,Inspectional Services,Environmental Services,Pigeon Infestation,ISD_Environmental Services (INTERNAL),ISD,,,204 Bennington St  East Boston  MA  02128,1.0,09,1.0,A7,East Boston,1.0,Ward 1,110.0,R3,204 Bennington St,2128.0,Address,14659.0,42.3778,-71.0314,Constituent Call,"(42.3778, -71.0314)"
630454,101001578972,09/15/2015 11:31:00 AM,10/15/2015 11:31:54 AM,,OVERDUE,Open,,Pigeon Infestation,Inspectional Services,Environmental Services,Pigeon Infestation,ISD_Environmental Services (INTERNAL),ISD,,,3 Stillman St  Boston  MA  02113,3.0,1B,1.0,A1,Downtown / Financial District,3.0,Ward 3,304.0,R4,3 Stillman St,2113.0,Address,130622.0,42.3637,-71.056,Constituent Call,"(42.3637, -71.056)"
636145,101001597209,09/24/2015 01:22:00 PM,10/24/2015 01:22:40 PM,,OVERDUE,Open,,Pigeon Infestation,Inspectional Services,Environmental Services,Pigeon Infestation,ISD_Environmental Services (INTERNAL),ISD,,,3 Stillman St  Boston  MA  02113,3.0,1B,1.0,A1,Downtown / Financial District,3.0,Ward 3,304.0,R4,3 Stillman St,2113.0,Address,130622.0,42.3637,-71.056,Constituent Call,"(42.3637, -71.056)"
638756,101001600930,09/29/2015 04:02:00 PM,10/29/2015 04:02:03 PM,10/30/2015 10:09:08 AM,OVERDUE,Closed,Case Closed. Closed date : 2015-10-30 10:09:08.693 NOVIO: No Violation Found/No Cause,Pigeon Infestation,Inspectional Services,Environmental Services,Pigeon Infestation,ISD_Environmental Services (INTERNAL),ISD,,,26 Hecla St  Dorchester  MA  02122,7.0,03,3.0,C11,Dorchester,8.0,Ward 15,1504.0,R3,26 Hecla St,2122.0,Address,72506.0,42.3068,-71.0598,Constituent Call,"(42.3068, -71.0598)"
639799,101001602383,10/01/2015 08:39:00 AM,10/31/2015 08:39:48 AM,,OVERDUE,Open,,Pigeon Infestation,Inspectional Services,Environmental Services,Pigeon Infestation,ISD_Environmental Services (INTERNAL),ISD,,,INTERSECTION of Foundry St & Greenbaum St  South Boston  MA,6.0,05,2.0,C6,South Boston / South Boston Waterfront,5.0,Ward 6,601.0,,INTERSECTION Foundry St & Greenbaum St,,Intersection,5034.0,42.3431,-71.0583,Constituent Call,"(42.3431, -71.0583)"
640056,101001602802,10/01/2015 01:53:58 PM,10/31/2015 01:53:58 PM,10/30/2015 10:11:50 AM,ONTIME,Closed,Case Closed. Closed date : 2015-10-30 10:11:50.413 NOVIO: No Violation Found/No Cause,Pigeon Infestation,Inspectional Services,Environmental Services,Pigeon Infestation,ISD_Environmental Services (INTERNAL),ISD,,,3 Stillman St  Boston  MA  02113,3.0,1B,1.0,A1,Downtown / Financial District,3.0,Ward 3,304.0,R4,3 Stillman St,2113.0,Address,314448.0,42.3637,-71.056,Constituent Call,"(42.3637, -71.056)"
645440,101001610962,10/13/2015 02:13:12 PM,11/12/2015 02:13:12 PM,,OVERDUE,Open,,Pigeon Infestation,Inspectional Services,Environmental Services,Pigeon Infestation,ISD_Environmental Services (INTERNAL),ISD,,,2-4 Stillman St  Boston  MA  02113,3.0,1B,1.0,A1,Downtown / Financial District,3.0,Ward 3,303.0,RC,2-4 Stillman St,2113.0,Address,130590.0,42.3636,-71.056,Constituent Call,"(42.3636, -71.056)"
646110,101001611925,10/14/2015 01:02:00 PM,11/13/2015 01:02:50 PM,10/30/2015 10:10:17 AM,ONTIME,Closed,Case Closed. Closed date : 2015-10-30 10:10:17.567 NOVIO: No Violation Found/No Cause,Pigeon Infestation,Inspectional Services,Environmental Services,Pigeon Infestation,ISD_Environmental Services (INTERNAL),ISD,,,62 Brunswick St  Dorchester  MA  02121,9.0,10B,7.0,B2,Roxbury,13.0,Ward 12,1202.0,EA,62 Brunswick St,2121.0,Address,22891.0,42.3118,-71.0817,Constituent Call,"(42.3118, -71.0817)"
652572,101001621193,10/27/2015 10:21:00 AM,11/26/2015 10:21:49 AM,,OVERDUE,Open,,Pigeon Infestation,Inspectional Services,Environmental Services,Pigeon Infestation,ISD_Environmental Services (INTERNAL),ISD,,,1-3 Goodridge Ct  Boston  MA  02109,3.0,1B,1.0,A1,Downtown / Financial District,3.0,Ward 3,302.0,A,1-3 Goodridge Ct,2109.0,Address,65281.0,42.3672,-71.0541,Constituent Call,"(42.3672, -71.0541)"
667060,101001642179,11/24/2015 02:48:00 PM,12/24/2015 02:48:32 PM,,OVERDUE,Open,,Pigeon Infestation,Inspectional Services,Environmental Services,Pigeon Infestation,ISD_Environmental Services (INTERNAL),ISD,,,68 Brunswick St  Dorchester  MA  02121,9.0,10B,7.0,B2,Roxbury,13.0,Ward 12,1202,EA,68 Brunswick St,2121.0,Address,22894.0,42.3117,-71.0814,Constituent Call,"(42.3117, -71.0814)"
677691,101001677726,12/17/2015 03:45:00 PM,01/16/2016 03:45:46 PM,,ONTIME,Open,,Pigeon Infestation,Inspectional Services,Environmental Services,Pigeon Infestation,ISD_Environmental Services (INTERNAL),ISD,,,26 Hecla St  Dorchester  MA  02122,7.0,03,3.0,C11,Dorchester,8.0,Ward 15,1504.0,R3,26 Hecla St,2122.0,Address,72506.0,42.3068,-71.0598,Constituent Call,"(42.3068, -71.0598)"
