,CASE_ENQUIRY_ID,OPEN_DT,TARGET_DT,CLOSED_DT,OnTime_Status,CASE_STATUS,CLOSURE_REASON,CASE_TITLE,SUBJECT,REASON,TYPE,QUEUE,Department,SubmittedPhoto,ClosedPhoto,Location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,land_usage,LOCATION_STREET_NAME,LOCATION_ZIPCODE,Property_Type,Property_ID,LATITUDE,LONGITUDE,Source,Geocoded_Location
572175,101001397856,05/29/2015 09:55:52 AM,05/28/2016 09:55:52 AM,05/29/2015 09:55:54 AM,ONTIME,Closed,Case Closed. Closed date : 2015-05-29 09:55:54.307 Internal Case Performed by Highway Maintenance crew.,Sidewalk Repair (Internal),Public Works Department,Highway Maintenance,Sidewalk Repair (Internal),PWDx_District 02: Jamaica Plain,PWDx,,,INTERSECTION of Southbourne Rd & Wachusett St  Jamaica Plain  MA,12.0,02,6.0,E13,Jamaica Plain,10.0,Ward 19,1912.0,,INTERSECTION Southbourne Rd & Wachusett St,,Intersection,8407.0,42.2898,-71.1172,Employee Generated,"(42.2898, -71.1172)"
572191,101001397872,05/29/2015 09:59:04 AM,05/28/2016 09:59:04 AM,05/29/2015 09:59:06 AM,ONTIME,Closed,Case Closed. Closed date : 2015-05-29 09:59:06.567 Internal Case Performed by Highway Maintenance crew.,Sidewalk Repair (Internal),Public Works Department,Highway Maintenance,Sidewalk Repair (Internal),PWDx_District 02: Jamaica Plain,PWDx,,,14 Wayburn Rd  Jamaica Plain  MA  02130,12.0,02,6.0,E13,Jamaica Plain,10.0,Ward 19,1907.0,R1,14 Wayburn Rd,2130.0,Address,146604.0,42.2902,-71.1127,Employee Generated,"(42.2902, -71.1127)"
572192,101001397873,05/29/2015 09:59:24 AM,05/28/2016 09:59:24 AM,05/29/2015 09:59:26 AM,ONTIME,Closed,Case Closed. Closed date : 2015-05-29 09:59:26.163 Internal Case Performed by Highway Maintenance crew.,Sidewalk Repair (Internal),Public Works Department,Highway Maintenance,Sidewalk Repair (Internal),PWDx_District 02: Jamaica Plain,PWDx,,,45 Iffley Rd  Jamaica Plain  MA  02130,9.0,02,7.0,E13,Jamaica Plain,11.0,Ward 11,1105.0,R3,45 Iffley Rd,2130.0,Address,77986.0,42.3121,-71.0991,Employee Generated,"(42.3121, -71.0991)"
572193,101001397874,05/29/2015 09:59:39 AM,05/28/2016 09:59:39 AM,05/29/2015 09:59:41 AM,ONTIME,Closed,Case Closed. Closed date : 2015-05-29 09:59:41.007 Internal Case Performed by Highway Maintenance crew.,Sidewalk Repair (Internal),Public Works Department,Highway Maintenance,Sidewalk Repair (Internal),PWDx_District 02: Jamaica Plain,PWDx,,,47 Iffley Rd  Jamaica Plain  MA  02130,9.0,02,7.0,E13,Jamaica Plain,11.0,Ward 11,1105.0,R3,47 Iffley Rd,2130.0,Address,77987.0,42.312,-71.0989,Employee Generated,"(42.312, -71.0989)"
572195,101001397876,05/29/2015 09:59:53 AM,05/28/2016 09:59:53 AM,05/29/2015 09:59:56 AM,ONTIME,Closed,Case Closed. Closed date : 2015-05-29 09:59:56.357 Internal Case Performed by Highway Maintenance crew.,Sidewalk Repair (Internal),Public Works Department,Highway Maintenance,Sidewalk Repair (Internal),PWDx_District 02: Jamaica Plain,PWDx,,,47 Iffley Rd  Jamaica Plain  MA  02130,9.0,02,7.0,E13,Jamaica Plain,11.0,Ward 11,1105.0,R3,47 Iffley Rd,2130.0,Address,160704.0,42.312,-71.0989,Employee Generated,"(42.312, -71.0989)"
572197,101001397878,05/29/2015 10:00:23 AM,05/28/2016 10:00:23 AM,05/29/2015 10:00:24 AM,ONTIME,Closed,Case Closed. Closed date : 2015-05-29 10:00:24.94 Internal Case Performed by Highway Maintenance crew.,Sidewalk Repair (Internal),Public Works Department,Highway Maintenance,Sidewalk Repair (Internal),PWDx_District 02: Jamaica Plain,PWDx,,,48 Iffley Rd  Jamaica Plain  MA  02130,9.0,02,7.0,E13,Jamaica Plain,11.0,Ward 11,1105.0,R3,48 Iffley Rd,2130.0,Address,77988.0,42.3124,-71.0988,Employee Generated,"(42.3124, -71.0988)"
572198,101001397879,05/29/2015 10:00:42 AM,05/28/2016 10:00:42 AM,05/29/2015 10:00:44 AM,ONTIME,Closed,Case Closed. Closed date : 2015-05-29 10:00:44.337 Internal Case Performed by Highway Maintenance crew.,Sidewalk Repair (Internal),Public Works Department,Highway Maintenance,Sidewalk Repair (Internal),PWDx_District 02: Jamaica Plain,PWDx,,,48 Iffley Rd  Jamaica Plain  MA  02130,9.0,02,7.0,E13,Jamaica Plain,11.0,Ward 11,1105.0,R3,48 Iffley Rd,2130.0,Address,77988.0,42.3124,-71.0988,Employee Generated,"(42.3124, -71.0988)"
572233,101001397916,05/29/2015 10:09:39 AM,05/28/2016 10:09:39 AM,05/29/2015 10:09:41 AM,ONTIME,Closed,Case Closed. Closed date : 2015-05-29 10:09:41.117 Internal Case Performed by Highway Maintenance crew.,Sidewalk Repair (Internal),Public Works Department,Highway Maintenance,Sidewalk Repair (Internal),PWDx_District 02: Jamaica Plain,PWDx,,,253-261 Hyde Park Ave  Jamaica Plain  MA  02130,12.0,02,6.0,E13,Jamaica Plain,10.0,Ward 19,1907.0,A,253-261 Hyde Park Ave,2130.0,Address,77282.0,42.2929,-71.118,Employee Generated,"(42.2929, -71.118)"
572239,101001397925,05/29/2015 10:12:50 AM,05/28/2016 10:12:50 AM,05/29/2015 10:12:52 AM,ONTIME,Closed,Case Closed. Closed date : 2015-05-29 10:12:52.033 Internal Case Performed by Highway Maintenance crew.,Sidewalk Repair (Internal),Public Works Department,Highway Maintenance,Sidewalk Repair (Internal),PWDx_District 02: Jamaica Plain,PWDx,,,253-261 Hyde Park Ave  Jamaica Plain  MA  02130,12.0,02,6.0,E13,Jamaica Plain,10.0,Ward 19,1907.0,A,253-261 Hyde Park Ave,2130.0,Address,77282.0,42.2929,-71.118,Employee Generated,"(42.2929, -71.118)"
572246,101001397934,05/29/2015 10:16:05 AM,05/28/2016 10:16:05 AM,05/29/2015 10:16:08 AM,ONTIME,Closed,Case Closed. Closed date : 2015-05-29 10:16:08.51 Internal Case Performed by Highway Maintenance crew.,Sidewalk Repair (Internal),Public Works Department,Highway Maintenance,Sidewalk Repair (Internal),PWDx_District 09: East Boston,PWDx,,,112-124 Paris St  East Boston  MA  02128,1.0,09,1.0,A7,East Boston,1.0,Ward 1,104.0,E,112-124 Paris St,2128.0,Address,106466.0,42.3729,-71.0375,Employee Generated,"(42.3729, -71.0375)"
